Year,Player_ID,First_name,Last_name,Full_name,Position,Height_inches,Weight_lbs,Wingspan_inches,Standing_reach_inches,VJ inches,Running_VJ_Inches,Lane_agility,Sprint_3qtr_court,Bench_press_135,Body_fat_perc
2018,1628380,Zach,Collins,Zach Collins,PF,82.25,232.2,85,111,NA,NA,NA,NA,NA,8.9
2018,1628977,Hamidou,Diallo,Hamidou Diallo,SG,75.75,197.4,83.25,101.5,34.5,44.5,10.88,3.11,0,5.2
2018,1628416,Tyler,Dorsey,Tyler Dorsey,SG,75,182.6,77.25,99.5,30.5,36,10.55,3.16,8,4.7
2018,1628422,Damyean,Dotson,Damyean Dotson,SG,76.5,205.2,81,100,31.5,38,11.18,3.13,13,5.3
2018,1628408,PJ,Dozier,PJ Dozier,SG,77.25,200.6,83,101,34,39,10.84,3.15,9,6.1
2018,1628393,Jawun,Evans,Jawun Evans,PG,70.75,185.2,77.5,95,27.5,33.5,11.34,3.21,1,9.1
2018,1628390,Terrance,Ferguson,Terrance Ferguson,SG,77.5,184.4,80.75,103,28.5,38,11.16,3.32,NA,5.8
2018,1628368,De?Aaron,Fox,De?Aaron Fox,PG,74,169.6,78.5,100,NA,NA,NA,NA,NA,4.5
2018,1628365,Markelle,Fultz,Markelle Fultz,PG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1628385,Harry,Giles,Harry Giles,PF,81.25,232,87.25,109.5,27,32.5,11.08,3.34,5,5.2
2018,1628404,Josh,Hart,Josh Hart,SG,75.75,209.2,80.25,101,27.5,35.5,11.15,3.18,9,5.8
2018,1628502,Nigel,Hayes,Nigel Hayes,PF,78.25,254.2,87.25,104.5,29,33.5,11.81,3.27,16,11.5
2018,1628439,Isaiah,Hicks,Isaiah Hicks,PF,79.25,233.4,84.5,105,31.5,37,12.31,3.36,11,7.7
2018,1628411,Wesley,Iwundu,Wesley Iwundu,SG,77.5,193.4,85,105.5,31.5,36,11.25,3.36,5,4
2018,1628402,Frank,Jackson,Frank Jackson,PG,74,201.6,79.5,98,34.5,42,10.94,3.14,9,6.7
2018,1628992,Justin,Jackson (UMD),Justin Jackson (UMD),SF,77.75,219.4,87.25,107,26.5,31.5,11.78,3.43,NA,7.1
2018,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79,200.8,83,104.5,29.5,35.5,10.8,3.3,NA,8.1
2018,1628514,Peter,Jok,Peter Jok,SG,76.25,202.4,80,102,26.5,31,11.34,3.41,NA,11
2018,1628379,Luke,Kennard,Luke Kennard,SG,76.5,196.2,77.25,98.5,NA,NA,NA,NA,NA,6.6
2018,1628398,Kyle,Kuzma,Kyle Kuzma,SF,80,222.6,84.25,107.5,27,34,10.72,3.25,12,9.4
2018,1628388,TJ,Leaf,TJ Leaf,PF,80.75,222.2,83,107,29,34.5,11.55,3.27,6,6.8
2018,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,215,84,107.5,29.5,33.5,11.68,3.46,1,13.6
2018,1628412,Frank,Mason III,Frank Mason III,PG,71,188.8,75.25,94,34,41,11.41,3.18,15,4.3
2018,1628452,Kennedy,Meeks,Kennedy Meeks,C,80.75,276.6,85,106,28,30.5,12.91,3.5,15,11.5
2018,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,211.4,82,97,36.5,40.5,11.53,3.01,10,5.9
2018,1628420,Monte,Morris,Monte Morris,PG,73.25,175.2,76,96.5,28,33.5,11,3.19,8,6.9
2018,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,238.2,88,108,NA,NA,NA,NA,NA,NA
2018,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,SG,78.5,219.6,77,100,27,33,12.4,3.53,8,11.4
2018,1628400,Semi,Ojeleye,Semi Ojeleye,SF,77.25,241.4,81.75,102,35,40.5,10.58,3.16,19,5.5
2018,1628419,Cameron,Oliver,Cameron Oliver,PF,79,238.6,85.25,106.5,28,39.5,12.17,3.16,5,7.7
2018,1628383,Justin,Patton,Justin Patton,C,82,229,87,111.5,26,30.5,11.8,3.46,NA,7.8
2018,1628409,Alec,Peters,Alec Peters,PF,79.25,232,82.75,105,NA,NA,NA,NA,NA,8.8
2018,1628397,Ivan,Rabb,Ivan Rabb,PF,80.75,219.6,85.5,109,28.5,32.5,12.68,3.35,3,6.8
2018,1628432,Davon,Reed,Davon Reed,SG,76.5,206.2,84,102,28.5,36,11.37,3.34,12,6.5
2018,1628421,Devin,Robinson,Devin Robinson,SF,79,189.6,84.75,106,35.5,41.5,12.85,3.23,10,3.2
2018,1628424,Kobi,Simmons,Kobi Simmons,PG,75.25,166.2,78,99,30.5,38.5,11.15,3.18,3,5
2018,1628410,Edmond,Sumner,Edmond Sumner,PG,76,176.4,81,102.5,NA,NA,NA,NA,NA,8.3
2018,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,245.6,87,108,NA,NA,NA,NA,NA,NA
2018,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG,75.5,211.6,82,103,27,30.5,11.48,3.36,15,7.8
2018,1628453,Melo,Trimble,Melo Trimble,PG,73.25,195.2,74,95.5,24.5,32,10.75,3.27,6,10.6
2018,1629021,Moritz,Wagner,Moritz Wagner,PF,82,231.2,84,108,25.5,32.5,12,3.35,NA,6.7
2018,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71,188.6,74.5,95,26,32.5,11.28,3.29,9,5.8
2018,1629118,Thomas,Welsh,Thomas Welsh,PF,83.5,254,84,109.5,NA,NA,NA,NA,11,10.9
2018,1628401,Derrick,White,Derrick White,PG,75.25,189.8,79.5,101.5,31,36.5,10.84,3.08,10,6.2
2018,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,190.2,79.25,99,27.5,34.5,10.42,3.19,10,5.6
2018,1628391,D.J.,Wilson,D.J. Wilson,PF,80.75,234.4,87,109.5,NA,NA,NA,NA,NA,6.4
2018,1962937123,Omer,Yurtseven,Omer Yurtseven,C,82.5,248.4,85,108.5,26,31.5,12.85,3.45,6,7.6
2019,1628959,Rawle,Alkins,Rawle Alkins,SG,74.75,217.4,80.75,99,32.5,40.5,11.5,3.15,10,8.9
2019,1628960,Grayson,Allen,Grayson Allen,SG,75,198,79.25,97,32.5,40.5,10.31,3.15,NA,5.55
2019,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,81,194.8,86.25,110,29.5,35,12.48,3.21,0,5
2019,1628962,Udoka,Azubuike,Udoka Azubuike,C,82,273.8,91,112.5,31,31.5,12.97,3.12,11,7.95
2019,1628964,Mohamed,Bamba,Mohamed Bamba,C,83.25,225.6,94,115.5,NA,NA,NA,NA,NA,6.2
2019,1628965,Jaylen,Barford,Jaylen Barford,PG,73.25,207.6,75.5,96.5,27,33,11.39,3.31,7,11.65
2019,1628966,Keita,Bates-Diop,Keita Bates-Diop,SG,79.25,223.8,87.25,106.5,30.5,35,11.2,3.17,11,5.35
2019,1628967,Tyus,Battle,Tyus Battle,SG,77,200.2,81,102,32,37.5,11.04,3.07,9,4
2019,1628968,Brian,Bowen,Brian Bowen,SG,78.25,202,82.25,103.5,30.5,34,11.58,3.28,0,7.6
2019,1628970,Miles,Bridges,Miles Bridges,SF,77.25,220.4,81.5,103.5,NA,NA,NA,NA,NA,5.9
2019,1628971,Bruce,Brown,Bruce Brown,SG,75.5,194.6,81,98.5,32.5,38,11.11,3.2,17,3.75
2019,1628972,Troy,Brown,Troy Brown,SF,77.75,208,82.25,105,26,33,11.51,3.33,5,7.05
2019,1628973,Jalen,Brunson,Jalen Brunson,PG,73,198.4,76,96,29,37,10.59,3.15,7,6.7
2019,1628974,Tony,Carr,Tony Carr,PG,75,198.8,80.25,100,25,31.5,11.89,3.17,0,6.5
2019,1628975,Jevon,Carter,Jevon Carter,PG,72.25,196.2,76.25,95,29,36.5,11.04,3.18,14,4.15
2019,1628976,Wendell,Carter,Wendell Carter,C,80.75,251.4,88.5,109,NA,NA,NA,NA,NA,7.85
2019,1628978,Donte,DiVincenzo,Donte DiVincenzo,SG,75.5,200.6,78,97.5,34.5,42,10.72,3.11,12,5
2019,1628977,Hamidou,Diallo,Hamidou Diallo,SG,76.25,197,83.5,103,32.5,40.5,10.53,3.1,1,4.45
2019,1628979,Trevon,Duval,Trevon Duval,PG,73.5,191,80.25,97.5,34,41.5,10.93,3.18,6,5.2
2019,1629035,Carsen,Edwards,Carsen Edwards,PG,70.75,195.6,78.25,94.5,28.5,34.5,11.59,3.2,12,6.3
2019,1628980,Jacob,Evans,Jacob Evans,SG,76.25,199.6,81.25,102.5,28,35.5,11.11,3.2,8,6.5
2019,1629037,Keenan,Evans,Keenan Evans,PG,73.5,183.2,77.25,98,NA,NA,NA,NA,NA,6.5
2019,1628981,Bruno,Fernando,Bruno Fernando,C,80.75,233.2,88.25,109,29,35,12.19,3.23,11,5.25
2019,1628982,Melvin,Frazier,Melvin Frazier,SF,76.5,198.2,85.75,105,31,40.5,11.24,3.08,0,7.9
2019,1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,PG,76.5,180,83.5,104,NA,NA,NA,NA,NA,3
2019,1628984,Devonte,Graham,Devonte Graham,PG,72.25,186.4,78.25,96,31,37,11.28,3.21,14,4.8
2019,1629036,Isaac,Haas,Isaac Haas,C,85.25,303,89,111.5,NA,NA,NA,NA,NA,12.55
2019,1628985,Devon,Hall,Devon Hall,SG,76.25,206.4,79.75,102,25,31,10.95,3.27,6,8.45
2019,1628986,Jaylen,Hands,Jaylen Hands,PG,73.5,179,77.5,98,31.5,39.5,12.11,3.13,6,5
2019,1628987,Kevin,Hervey,Kevin Hervey,PF,78.5,211.6,87.5,107,27.5,32,11.28,3.36,4,5.15
2019,1628988,Aaron,Holiday,Aaron Holiday,PG,71.75,187,79.5,97,25.5,33,10.96,3.27,NA,6.4
2019,1628989,Kevin,Huerter,Kevin Huerter,SG,78.25,194,79.5,101.5,31,38,10.89,3.09,9,8.6
2019,1628991,Jaren,Jackson,Jaren Jackson,PF,81.75,236,89.25,110,NA,NA,NA,NA,NA,7.2
2019,1628992,Justin,Jackson,Justin Jackson,PF,78,229.4,87,105,NA,NA,NA,NA,NA,8.9
2019,1628993,Alize,Johnson,Alize Johnson,PF,79.25,216.6,80.75,103,25,31,11.83,3.38,8,8.1
2019,1628994,George,King,George King,SF,76.75,218.6,83.5,101.5,31,39,10.75,3.29,15,7.25
2019,1628995,Kevin,Knox,Kevin Knox,SF,79.75,212.6,83.75,108,NA,NA,NA,NA,NA,4.95
2019,1628996,Sagaba,Konate,Sagaba Konate,C,78.5,246,84,106.5,31.5,35,12.28,3.28,12,7.35
2019,1628997,Caleb,Martin,Caleb Martin,SF,76.75,195.8,82,101.5,29,36.5,10.43,3.26,6,7
2019,1628998,Cody,Martin,Cody Martin,SG,76.75,188.6,82.25,102.5,29,36.5,10.64,3.09,4,5.45
2019,1628999,Yante,Maten,Yante Maten,PF,79.25,246.2,84.5,107.5,27,31.5,11.35,3.17,18,8.1
2019,1629000,Brandon,McCoy,Brandon McCoy,C,83.5,250.4,86,110.5,27.5,32,11.77,3.23,9,8.7
2019,1629001,DeAnthony,Melton,DeAnthony Melton,SG,74.25,193.2,80.5,99.5,31,36.5,11.48,3.23,1,5.2
2019,1629002,Chimezie,Metu,Chimezie Metu,PF,80.5,219.6,84.5,108,29.5,36,11.89,3.33,5,5.05
2019,1629003,Shake,Milton,Shake Milton,SG,76.5,207.2,84.75,99.5,30,33,11.07,3.25,2,6.8
2019,1629004,Sviatoslav,Mykhailiuk,Sviatoslav Mykhailiuk,SG,78.5,211.6,76.75,100,30.5,37,11.25,3.15,4,8.45
2019,1629005,Malik,Newman,Malik Newman,SG,74.5,189.2,77.5,98.5,27.5,33.5,10.9,3.13,NA,6.25
2019,1629006,Josh,Okogie,Josh Okogie,SG,75,210.8,84,102,33,42,11.08,3.04,12,5.2
2019,1629033,Theo,Pinson,Theo Pinson,SG,77,211.2,82.75,103.5,27,34,11.53,3.22,7,7.35
2019,1629007,Jontay,Porter,Jontay Porter,C,82,236,84.25,109,25.5,31,11.9,3.4,9,13.85
2019,1629008,Michael,Porter,Michael Porter,SF,81.5,211,84.25,108.5,NA,NA,NA,NA,NA,6.4
2019,1629009,Billy,Preston,Billy Preston,PF,80.75,222.4,86,108,25,33,11.26,3.2,0,5.45
2019,1629010,Jerome,Robinson,Jerome Robinson,SG,76,188.4,79.25,98,NA,NA,NA,NA,NA,6.05
2019,1629012,Collin,Sexton,Collin Sexton,PG,72.5,183,79.25,98.5,NA,NA,NA,NA,NA,5.6
2019,1629013,Landry,Shamet,Landry Shamet,PG,76,188.6,78.75,100,31,39.5,11.26,3.11,8,4.85
2019,1629014,Anfernee,Simons,Anfernee Simons,SG,74.25,183.2,81.25,99.5,32,41.5,11.27,3.1,1,7.7
2019,1629015,Zhaire,Smith,Zhaire Smith,SF,74.75,198.6,81.75,100,33,41.5,11.02,3.05,10,6.05
2019,1629034,Ray,Spalding,Ray Spalding,PF,81,215.4,88.75,109,26,32,11.48,3.34,12,5.55
2019,1629016,Omari,Spellman,Omari Spellman,PF,80,253.8,86,107.5,28.5,35.5,12.28,3.38,8,13.75
2019,1629017,Khyri,Thomas,Khyri Thomas,SG,74.5,198.8,82.5,101,30,35,10.96,3.18,14,6.4
2019,1629018,Gary,Trent,Gary Trent,SG,76.25,204.2,80.75,98,33.5,39.5,11.37,3.12,12,7
2019,1629019,Allonzo,Trier,Allonzo Trier,SG,75.75,198,78.75,98,32,40,11.02,3.14,11,4.95
2019,1629021,Moritz,Wagner,Moritz Wagner,C,82.5,241.4,84,108,27,34,11.48,3.18,8,6.75
2019,1629022,Lonnie,Walker,Lonnie Walker,SG,75.75,196.2,82.25,99.5,31.5,40,10.87,3.06,12,5.65
2019,1629023,PJ,Washington,PJ Washington,PF,78.5,223,86.5,107,27,34,11.39,3.2,3,6.85
2019,1629024,Austin,Wiley,Austin Wiley,C,80.25,249.4,89,111,28,33.5,12.79,3.3,14,5
2019,1629025,Kris,Wilkes,Kris Wilkes,SF,78.5,205,82.25,103.5,28,35.5,11.29,3.24,1,5.15
2019,1629026,Kenrich,Williams,Kenrich Williams,SF,78,200.4,79.25,103.5,28,33,10.86,3.19,14,5.95
2019,1629027,Trae,Young,Trae Young,PG,72.5,177.8,75,95.5,NA,NA,NA,NA,NA,5.35
